"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000519, 1, 0.000519, KNNEstimator__leaf_size='30', KNNEstimator__metric=''minkowski'', KNNEstimator__n_neighbors='5', ReliefFSelection__num_features='20', ReliefFSelection__num_neighbors='20', KNNEstimator__p='2'
0.132253, 0.418377, 0.146167, 1, 0.013914, KNNEstimator__leaf_size='30', KNNEstimator__metric=''minkowski'', KNNEstimator__n_neighbors='5', ReliefFSelection__num_features='20', ReliefFSelection__num_neighbors='20', KNNEstimator__p='2'
