,exp_id,model_id,test_score,test_score_variance,train_score,train_score_variance
46,707,ANOVAFvalueSelection_PLSREstimator,0.5083333333333333,0.0002777777777777773,0.5136877828054298,0.00010026298487836975
47,359,ANOVAFvalueSelection_PLSREstimator,0.5111111111111111,0.0004938271604938276,0.5078431372549019,5.3825451749327325e-05
48,9,ANOVAFvalueSelection_PLSREstimator,0.507977207977208,0.00038035405556773017,0.5175716440422322,1.5105705816379466e-05
49,723,ANOVAFvalueSelection_PLSREstimator,0.516025641025641,0.0003862590401051934,0.5175716440422322,5.3552457065898955e-05
50,684,Chi2Selection_PLSREstimator,0.5076923076923077,0.00023668639053254408,0.5156485671191553,0.0001388576082480796
51,559,Chi2Selection_PLSREstimator,0.48888888888888893,0.0004938271604938276,0.5292609351432881,0.0003047075658201557
52,629,Chi2Selection_PLSREstimator,0.4925925925925926,0.00021947873799725651,0.5176470588235295,9.227220299884672e-05
53,192,Chi2Selection_PLSREstimator,0.4847578347578348,0.0002060859895617727,0.5214177978883862,0.0001639333073988382
54,835,Chi2Selection_PLSREstimator,0.4925925925925926,8.230452674897096e-05,0.5136500754147812,6.0650318835041035e-05
55,763,Chi2Selection_PLSREstimator,0.5039886039886039,0.00034853613201191484,0.5254901960784314,0.00025374855824682847
56,707,Chi2Selection_PLSREstimator,0.5,0.0,0.5214932126696832,0.00016948419929521845
57,359,Chi2Selection_PLSREstimator,0.5,0.0,0.5137254901960784,9.996155324875074e-05
58,9,Chi2Selection_PLSREstimator,0.507977207977208,0.00038035405556773017,0.5175716440422322,1.5105705816379466e-05
59,723,Chi2Selection_PLSREstimator,0.516025641025641,0.0003862590401051934,0.5175716440422322,5.3552457065898955e-05
60,684,ReliefFSelection_SVCEstimator,0.55,0.002917265281937652,0.8124787186222042,0.0005402669296498614
61,559,ReliefFSelection_SVCEstimator,0.6034900284900285,0.008385666512447137,0.8145719290991418,0.00036820421386722126
62,629,ReliefFSelection_SVCEstimator,0.5953703703703704,0.0007380418990105594,0.7760873276541227,0.00029130209656210305
63,192,ReliefFSelection_SVCEstimator,0.6024928774928775,0.003558432967264874,0.6564416596577125,0.00019597411312090367
64,835,ReliefFSelection_SVCEstimator,0.5767094017094017,0.0024579548867298116,0.8712762091816517,0.00011395730365564534
65,763,ReliefFSelection_SVCEstimator,0.5326210826210825,0.005320654864814408,0.6362476878282266,0.0008992825764615542
66,707,ReliefFSelection_SVCEstimator,0.5392450142450143,0.004943567828183214,0.8302419146426843,0.00010201567562486197
67,359,ReliefFSelection_SVCEstimator,0.5658119658119658,0.008880934407999933,0.8174932533920989,0.0005596976104587246
68,9,ReliefFSelection_SVCEstimator,0.5349002849002849,0.0027248155453283634,0.8384453669637837,0.0010908526639891712
69,723,ReliefFSelection_SVCEstimator,0.6007834757834758,0.004101326287935974,0.8263636135818654,0.00035867364517073297
70,684,MutualInformationSelection_SVCEstimator,0.5817663817663817,0.005821056647267483,0.8103021838178517,0.0009301301028289197
71,559,MutualInformationSelection_SVCEstimator,0.6191595441595442,0.008964598501635538,0.9560621189125863,0.0002504660383444746
72,629,MutualInformationSelection_SVCEstimator,0.5818376068376068,0.007573619532308992,0.8564132322790925,0.00014427684602126654
73,192,MutualInformationSelection_SVCEstimator,0.599002849002849,0.0009232879603249982,0.8612465522993284,0.001076803550963684
74,835,MutualInformationSelection_SVCEstimator,0.6071225071225073,0.001910211767761627,0.8211773006990158,0.00033236033670646785
75,763,MutualInformationSelection_SVCEstimator,0.558903133903134,0.004872302172871979,0.9108435570090325,0.001018864548368852
76,707,MutualInformationSelection_SVCEstimator,0.6183048433048433,0.0015361279535068676,0.8730872603055122,0.0033114693342528754
77,359,MutualInformationSelection_SVCEstimator,0.6043447293447294,0.0028131873929594735,0.7915257436148035,0.0012613707133686898
78,9,MutualInformationSelection_SVCEstimator,0.6272079772079773,0.004534378779393017,0.8836681185774093,0.00014452366120744532
79,723,MutualInformationSelection_SVCEstimator,0.5924501424501424,0.01093059309583526,0.8578308030616991,9.592840045869475e-05
80,684,FScoreSelection_SVCEstimator,0.5908831908831909,0.0034394201345768287,0.7828374987665806,0.00020633510906392047
81,559,FScoreSelection_SVCEstimator,0.5575498575498575,0.006267481595116922,0.8056995719447617,0.000723881537552288
82,629,FScoreSelection_SVCEstimator,0.5483618233618233,0.005410284819116729,0.7884225780734851,0.0017611937316286109
83,192,FScoreSelection_SVCEstimator,0.530982905982906,0.00787239957467877,0.7873118350303617,0.0004365917520277672
84,835,FScoreSelection_SVCEstimator,0.5439458689458689,0.0017647786949781241,0.7923201831255707,0.001573567356774184
85,763,FScoreSelection_SVCEstimator,0.5089031339031339,0.008190781730667767,0.791864601100445,0.0018714552632621104
86,707,FScoreSelection_SVCEstimator,0.587037037037037,0.006093375865455638,0.7573288992887672,0.00044631987783031997
87,359,FScoreSelection_SVCEstimator,0.5799145299145299,0.0015094033327651545,0.7755638879882969,0.0009053788112210675
88,9,FScoreSelection_SVCEstimator,0.6105413105413106,0.0029460799831170156,0.796487574181362,0.0007701251716688192
89,723,FScoreSelection_SVCEstimator,0.5584045584045584,0.0024537138497252465,0.7969400628691448,0.0005201119946998108
90,684,WilcoxonSelection_SVCEstimator,0.64002849002849,0.004344445256126168,0.7697457511641129,0.0005163465234839534
91,559,WilcoxonSelection_SVCEstimator,0.7003561253561255,0.0008682762315240922,0.825648896030974,9.285751351365338e-05
92,629,WilcoxonSelection_SVCEstimator,0.6421652421652422,0.005504338438811375,0.7598686075596465,0.0008470257760925493
93,192,WilcoxonSelection_SVCEstimator,0.657905982905983,0.001326876405223982,0.7735670408430166,0.00014139586589742895
94,835,WilcoxonSelection_SVCEstimator,0.6245726495726497,0.003588871031890975,0.8387285443772525,0.0006187332361674262
95,763,WilcoxonSelection_SVCEstimator,0.6873219373219375,0.010091233025705955,0.765232258731434,0.0008125752434224842
96,707,WilcoxonSelection_SVCEstimator,0.6609686609686609,0.0026647510977995306,0.9219072499996084,0.00023250217908758354
97,359,WilcoxonSelection_SVCEstimator,0.6745014245014246,0.0037978587836137697,0.7490599778532708,0.0008548819325271602
98,9,WilcoxonSelection_SVCEstimator,0.6621082621082621,0.0019702762152904577,0.8233842598466017,0.0005844209549427637
99,723,WilcoxonSelection_SVCEstimator,0.6661680911680912,0.0027631472147141623,0.7510099159082116,0.000271297346517634
100,684,ANOVAFvalueSelection_SVCEstimator,0.6438746438746439,0.002862801438300009,0.8116618034704896,0.0006324234640578857
101,559,ANOVAFvalueSelection_SVCEstimator,0.5929487179487178,0.002250083197376642,0.8890794619629144,0.0015493622830973527
102,629,ANOVAFvalueSelection_SVCEstimator,0.5668803418803419,0.002951295038189624,0.9054055091163391,0.0007773243965953396
103,192,ANOVAFvalueSelection_SVCEstimator,0.5992877492877493,0.001965811965811964,0.8960817596469053,0.00047641714224760197
104,835,ANOVAFvalueSelection_SVCEstimator,0.5702991452991453,0.014881961185379988,0.8131547107220554,0.0009287691966994924
105,763,ANOVAFvalueSelection_SVCEstimator,0.5975071225071225,0.0024188318276637303,0.8582017686058367,0.005972382972615989
106,707,ANOVAFvalueSelection_SVCEstimator,0.6415242165242165,0.00025910909814043755,0.7960801542439805,0.0012118995781738478
107,359,ANOVAFvalueSelection_SVCEstimator,0.5983618233618234,0.002018266897184277,0.788087479580058,0.0006399866085225553
108,9,ANOVAFvalueSelection_SVCEstimator,0.6197293447293447,0.0030543786170566804,0.8372572904870872,0.0007622745770232441
109,723,ANOVAFvalueSelection_SVCEstimator,0.6018518518518519,0.0028607722339916023,0.8116539722367099,0.0012416863100679402
110,684,Chi2Selection_SVCEstimator,0.5908831908831909,0.0034394201345768287,0.7828374987665806,0.00020633510906392047
111,559,Chi2Selection_SVCEstimator,0.5575498575498575,0.006267481595116922,0.8056995719447617,0.000723881537552288
112,629,Chi2Selection_SVCEstimator,0.5483618233618233,0.005410284819116729,0.7884225780734851,0.0017611937316286109
113,192,Chi2Selection_SVCEstimator,0.530982905982906,0.00787239957467877,0.7873118350303617,0.0004365917520277672
114,835,Chi2Selection_SVCEstimator,0.5439458689458689,0.0017647786949781241,0.7923201831255707,0.001573567356774184
115,763,Chi2Selection_SVCEstimator,0.5089031339031339,0.008190781730667767,0.791864601100445,0.0018714552632621104
116,707,Chi2Selection_SVCEstimator,0.587037037037037,0.006093375865455638,0.7573288992887672,0.00044631987783031997
117,359,Chi2Selection_SVCEstimator,0.5799145299145299,0.0015094033327651545,0.7755638879882969,0.0009053788112210675
118,9,Chi2Selection_SVCEstimator,0.6105413105413106,0.0029460799831170156,0.796487574181362,0.0007701251716688192
119,723,Chi2Selection_SVCEstimator,0.5584045584045584,0.0024537138497252465,0.7969400628691448,0.0005201119946998108
120,684,ReliefFSelection_LogRegEstimator,0.5408831908831908,0.0006732088213569704,0.628005627524594,0.00030829226310944487
121,559,ReliefFSelection_LogRegEstimator,0.5412393162393162,0.0030724385354015016,0.7214614178605383,0.0015977894514797746
122,629,ReliefFSelection_LogRegEstimator,0.5606125356125358,0.0015379542373844361,0.7107207241072001,0.0004573265172455908
123,192,ReliefFSelection_LogRegEstimator,0.5726495726495726,0.0038246442804847286,0.661657026417884,5.059213576813697e-05
124,835,ReliefFSelection_LogRegEstimator,0.5367521367521367,0.004264088765513258,0.709116887429147,0.0005467174737659993
125,763,ReliefFSelection_LogRegEstimator,0.5212962962962964,0.008632255420004706,0.7139311383951296,0.0005381086935517286
126,707,ReliefFSelection_LogRegEstimator,0.5504273504273505,0.00131622308260485,0.6503688511110172,0.0004781334302600077
127,359,ReliefFSelection_LogRegEstimator,0.5670227920227919,0.0014624678371117099,0.6672849034173938,0.0007491654759221134
128,9,ReliefFSelection_LogRegEstimator,0.5087606837606838,0.013455024715708475,0.724235005928244,0.00044453478048444835
129,723,ReliefFSelection_LogRegEstimator,0.5645299145299145,0.0014313195509776664,0.673440135699619,0.001029804241810577
130,684,MutualInformationSelection_LogRegEstimator,0.5898860398860399,0.0030175079747729308,0.7903680523251716,0.000661718701813329
131,559,MutualInformationSelection_LogRegEstimator,0.565883190883191,0.0028695992727331802,0.6964185026994263,0.002371757491703563
132,629,MutualInformationSelection_LogRegEstimator,0.6082621082621082,0.004711812404120096,0.6581621817190811,0.002188985986082579
133,192,MutualInformationSelection_LogRegEstimator,0.5564102564102564,0.00802396084447366,0.6753038910268158,0.0006503778720408054
134,835,MutualInformationSelection_LogRegEstimator,0.5715811965811965,0.011541200964277883,0.6106842697139564,0.0010435648506315286
135,763,MutualInformationSelection_LogRegEstimator,0.5404558404558404,0.006618939781332938,0.7147727219332497,0.001311435637361663
136,707,MutualInformationSelection_LogRegEstimator,0.5918803418803419,0.0006144430645855147,0.6098488728505221,0.001143856095702021
137,359,MutualInformationSelection_LogRegEstimator,0.6046296296296296,0.004486388097499214,0.7153106493815675,0.0008412043353497163
138,9,MutualInformationSelection_LogRegEstimator,0.6212962962962962,0.008718658939456655,0.5859980280953343,0.0011103462422196396
139,723,MutualInformationSelection_LogRegEstimator,0.5654558404558405,0.006626386961144789,0.724998081347724,0.0014365100334935105
140,684,FScoreSelection_LogRegEstimator,0.5905982905982906,0.0010986923807436613,0.7721992767072481,0.00017779550245244682
141,559,FScoreSelection_LogRegEstimator,0.5732193732193733,0.002073522130502183,0.8003013067196683,0.0006051446673307503
142,629,FScoreSelection_LogRegEstimator,0.5554131054131054,0.006295078773711249,0.7895887662517679,0.0015134772429488028
143,192,FScoreSelection_LogRegEstimator,0.5341880341880343,0.0032037077621123186,0.783397823543508,0.0007214845941165705
144,835,FScoreSelection_LogRegEstimator,0.5599715099715098,0.00468551391628314,0.7952446007558706,0.001071881639747363
145,763,FScoreSelection_LogRegEstimator,0.5013532763532764,0.005953299892046321,0.7764207815884561,0.0030200791896448343
146,707,FScoreSelection_LogRegEstimator,0.6334757834757834,0.003023027410491797,0.7593975196916374,0.0009660493425196889
147,359,FScoreSelection_LogRegEstimator,0.6060541310541311,0.001486006607089229,0.7607742114339145,0.0009552247620902901
148,9,FScoreSelection_LogRegEstimator,0.5985042735042735,0.0018631951039358463,0.7906256216041812,0.0006179991133953103
149,723,FScoreSelection_LogRegEstimator,0.5555555555555556,0.00028652364834700993,0.7922219011416373,0.000351236175321428
150,684,WilcoxonSelection_LogRegEstimator,0.6307692307692309,0.009953165964561979,0.8081075588634686,0.001452789741897967
151,559,WilcoxonSelection_LogRegEstimator,0.6684472934472935,0.004016708468275418,0.722623416328749,0.0005783456288632131
152,629,WilcoxonSelection_LogRegEstimator,0.6388888888888887,0.0071764839571107405,0.7509605399792316,0.0002735784139198193
153,192,WilcoxonSelection_LogRegEstimator,0.6552706552706553,0.0033124731130429116,0.6971536206143133,0.0008291580494622569
154,835,WilcoxonSelection_LogRegEstimator,0.6647435897435898,0.0029526748971193386,0.7312815500830894,0.00041771588745257115
155,763,WilcoxonSelection_LogRegEstimator,0.6595441595441595,0.004654994683484715,0.6982898543233892,0.000487113438809479
156,707,WilcoxonSelection_LogRegEstimator,0.6673789173789174,0.006982086184365392,0.7071117391760602,0.0005184175864200505
157,359,WilcoxonSelection_LogRegEstimator,0.6626780626780626,0.007325752226037129,0.7894086087186691,0.0011145160642850815
158,9,WilcoxonSelection_LogRegEstimator,0.621866096866097,0.005380861356644841,0.8185398586305677,0.0001346699047373319
159,723,WilcoxonSelection_LogRegEstimator,0.6554843304843304,0.002845329989204633,0.7892134152167137,0.0018366875213327292
160,684,ANOVAFvalueSelection_LogRegEstimator,0.6289173789173789,0.003878215274226669,0.8226924094983469,0.0009867770258180936
161,559,ANOVAFvalueSelection_LogRegEstimator,0.5732193732193733,0.002073522130502183,0.8003013067196683,0.0006051446673307503
162,629,ANOVAFvalueSelection_LogRegEstimator,0.5554131054131054,0.006295078773711249,0.7895887662517679,0.0015134772429488028
