"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000336, 1, 0.000336, RFEstimator__bootstrap='True', RFEstimator__criterion=''gini'', RFEstimator__max_depth='3', RFEstimator__max_features=''auto'', RFEstimator__min_samples_leaf='0.2500005', RFEstimator__n_estimators='100', RFEstimator__random_state='500', ReliefFSelection__num_features='20', ReliefFSelection__num_neighbors='20'
1.445364, 0.500000, 1.470814, 1, 0.025450, RFEstimator__bootstrap='True', RFEstimator__criterion=''gini'', RFEstimator__max_depth='3', RFEstimator__max_features=''auto'', RFEstimator__min_samples_leaf='0.2500005', RFEstimator__n_estimators='100', RFEstimator__random_state='500', ReliefFSelection__num_features='20', ReliefFSelection__num_neighbors='20'
