,./../../data_source/images/ct_nrrd/P002CT.nrrd,./../../data_source/images/ct_nrrd/P004CT.nrrd,./../../data_source/images/ct_nrrd/P005CT.nrrd,./../../data_source/images/ct_nrrd/P008CT.nrrd,./../../data_source/images/ct_nrrd/P010CT.nrrd,./../../data_source/images/ct_nrrd/P011CT.nrrd,./../../data_source/images/ct_nrrd/P012CT.nrrd,./../../data_source/images/ct_nrrd/P013CT.nrrd,./../../data_source/images/ct_nrrd/P014CT.nrrd,./../../data_source/images/ct_nrrd/P015CT.nrrd,./../../data_source/images/ct_nrrd/P016CT.nrrd,./../../data_source/images/ct_nrrd/P018CT.nrrd,./../../data_source/images/ct_nrrd/P021CT.nrrd,./../../data_source/images/ct_nrrd/P022CT.nrrd,./../../data_source/images/ct_nrrd/P023CT.nrrd,./../../data_source/images/ct_nrrd/P024CT.nrrd,./../../data_source/images/ct_nrrd/P025CT.nrrd,./../../data_source/images/ct_nrrd/P026CT.nrrd,./../../data_source/images/ct_nrrd/P027CT.nrrd,./../../data_source/images/ct_nrrd/P029CT.nrrd,./../../data_source/images/ct_nrrd/P030CT.nrrd,./../../data_source/images/ct_nrrd/P031CT.nrrd,./../../data_source/images/ct_nrrd/P032CT.nrrd,./../../data_source/images/ct_nrrd/P034CT.nrrd,./../../data_source/images/ct_nrrd/P035CT.nrrd,./../../data_source/images/ct_nrrd/P036CT.nrrd,./../../data_source/images/ct_nrrd/P037CT.nrrd,./../../data_source/images/ct_nrrd/P038CT.nrrd,./../../data_source/images/ct_nrrd/P039CT.nrrd,./../../data_source/images/ct_nrrd/P040CT.nrrd,./../../data_source/images/ct_nrrd/P042CT.nrrd,./../../data_source/images/ct_nrrd/P043CT.nrrd,./../../data_source/images/ct_nrrd/P044CT.nrrd,./../../data_source/images/ct_nrrd/P045CT.nrrd,./../../data_source/images/ct_nrrd/P048CT.nrrd,./../../data_source/images/ct_nrrd/P049CT.nrrd,./../../data_source/images/ct_nrrd/P050CT.nrrd,./../../data_source/images/ct_nrrd/P052CT.nrrd,./../../data_source/images/ct_nrrd/P054CT.nrrd,./../../data_source/images/ct_nrrd/P055CT.nrrd,./../../data_source/images/ct_nrrd/P056CT.nrrd,./../../data_source/images/ct_nrrd/P057CT.nrrd,./../../data_source/images/ct_nrrd/P058CT.nrrd,./../../data_source/images/ct_nrrd/P060CT.nrrd,./../../data_source/images/ct_nrrd/P061CT.nrrd,./../../data_source/images/ct_nrrd/P062CT.nrrd,./../../data_source/images/ct_nrrd/P064CT.nrrd,./../../data_source/images/ct_nrrd/P065CT.nrrd,./../../data_source/images/ct_nrrd/P066CT.nrrd,./../../data_source/images/ct_nrrd/P067CT.nrrd,./../../data_source/images/ct_nrrd/P068CT.nrrd,./../../data_source/images/ct_nrrd/P070CT.nrrd,./../../data_source/images/ct_nrrd/P071CT.nrrd,./../../data_source/images/ct_nrrd/P072CT.nrrd,./../../data_source/images/ct_nrrd/P073CT.nrrd,./../../data_source/images/ct_nrrd/P074CT.nrrd,./../../data_source/images/ct_nrrd/P077CT.nrrd,./../../data_source/images/ct_nrrd/P078CT.nrrd,./../../data_source/images/ct_nrrd/P081CT.nrrd,./../../data_source/images/ct_nrrd/P083CT.nrrd,./../../data_source/images/ct_nrrd/P086CT.nrrd,./../../data_source/images/ct_nrrd/P087CT.nrrd,./../../data_source/images/ct_nrrd/P088CT.nrrd,./../../data_source/images/ct_nrrd/P089CT.nrrd,./../../data_source/images/ct_nrrd/P090CT.nrrd,./../../data_source/images/ct_nrrd/P091CT.nrrd,./../../data_source/images/ct_nrrd/P092CT.nrrd,./../../data_source/images/ct_nrrd/P093CT.nrrd,./../../data_source/images/ct_nrrd/P094CT.nrrd,./../../data_source/images/ct_nrrd/P095CT.nrrd,./../../data_source/images/ct_nrrd/P096CT.nrrd,./../../data_source/images/ct_nrrd/P097CT.nrrd,./../../data_source/images/ct_nrrd/P098CT.nrrd,./../../data_source/images/ct_nrrd/P099CT.nrrd,./../../data_source/images/ct_nrrd/P100CT.nrrd,./../../data_source/images/ct_nrrd/P102CT.nrrd,./../../data_source/images/ct_nrrd/P103CT.nrrd,./../../data_source/images/ct_nrrd/P104CT.nrrd,./../../data_source/images/ct_nrrd/P105CT.nrrd,./../../data_source/images/ct_nrrd/P106CT.nrrd,./../../data_source/images/ct_nrrd/P107CT.nrrd,./../../data_source/images/ct_nrrd/P108CT.nrrd,./../../data_source/images/ct_nrrd/P109CT.nrrd,./../../data_source/images/ct_nrrd/P110CT.nrrd,./../../data_source/images/ct_nrrd/P111CT.nrrd,./../../data_source/images/ct_nrrd/P112CT.nrrd,./../../data_source/images/ct_nrrd/P113CT.nrrd,./../../data_source/images/ct_nrrd/P114CT.nrrd,./../../data_source/images/ct_nrrd/P115CT.nrrd,./../../data_source/images/ct_nrrd/P116CT.nrrd,./../../data_source/images/ct_nrrd/P117CT.nrrd,./../../data_source/images/ct_nrrd/P118CT.nrrd,./../../data_source/images/ct_nrrd/P120CT.nrrd,./../../data_source/images/ct_nrrd/P121CT.nrrd,./../../data_source/images/ct_nrrd/P123CT.nrrd,./../../data_source/images/ct_nrrd/P124CT.nrrd,./../../data_source/images/ct_nrrd/P125CT.nrrd,./../../data_source/images/ct_nrrd/P126CT.nrrd,./../../data_source/images/ct_nrrd/P127CT.nrrd,./../../data_source/images/ct_nrrd/P128CT.nrrd,./../../data_source/images/ct_nrrd/P129CT.nrrd,./../../data_source/images/ct_nrrd/P130CT.nrrd,./../../data_source/images/ct_nrrd/P131CT.nrrd,./../../data_source/images/ct_nrrd/P133CT.nrrd,./../../data_source/images/ct_nrrd/P136CT.nrrd,./../../data_source/images/ct_nrrd/P138CT.nrrd,./../../data_source/images/ct_nrrd/P139CT.nrrd,./../../data_source/images/ct_nrrd/P140CT.nrrd,./../../data_source/images/ct_nrrd/P141CT.nrrd,./../../data_source/images/ct_nrrd/P142CT.nrrd,./../../data_source/images/ct_nrrd/P143CT.nrrd,./../../data_source/images/ct_nrrd/P144CT.nrrd,./../../data_source/images/ct_nrrd/P146CT.nrrd,./../../data_source/images/ct_nrrd/P147CT.nrrd,./../../data_source/images/ct_nrrd/P148CT.nrrd,./../../data_source/images/ct_nrrd/P149CT.nrrd,./../../data_source/images/ct_nrrd/P150CT.nrrd,./../../data_source/images/ct_nrrd/P151CT.nrrd,./../../data_source/images/ct_nrrd/P152CT.nrrd,./../../data_source/images/ct_nrrd/P153CT.nrrd,./../../data_source/images/ct_nrrd/P154CT.nrrd,./../../data_source/images/ct_nrrd/P155CT.nrrd,./../../data_source/images/ct_nrrd/P156CT.nrrd,./../../data_source/images/ct_nrrd/P158CT.nrrd,./../../data_source/images/ct_nrrd/P159CT.nrrd,./../../data_source/images/ct_nrrd/P161CT.nrrd,./../../data_source/images/ct_nrrd/P162CT.nrrd,./../../data_source/images/ct_nrrd/P163CT.nrrd,./../../data_source/images/ct_nrrd/P164CT.nrrd,./../../data_source/images/ct_nrrd/P165CT.nrrd,./../../data_source/images/ct_nrrd/P166CT.nrrd,./../../data_source/images/ct_nrrd/P167CT.nrrd,./../../data_source/images/ct_nrrd/P168CT.nrrd,./../../data_source/images/ct_nrrd/P169CT.nrrd,./../../data_source/images/ct_nrrd/P170CT.nrrd,./../../data_source/images/ct_nrrd/P171CT.nrrd,./../../data_source/images/ct_nrrd/P172CT.nrrd,./../../data_source/images/ct_nrrd/P173CT.nrrd,./../../data_source/images/ct_nrrd/P176CT.nrrd,./../../data_source/images/ct_nrrd/P177CT.nrrd,./../../data_source/images/ct_nrrd/P178CT.nrrd,./../../data_source/images/ct_nrrd/P180CT.nrrd,./../../data_source/images/ct_nrrd/P181CT.nrrd,./../../data_source/images/ct_nrrd/P182CT.nrrd,./../../data_source/images/ct_nrrd/P184CT.nrrd,./../../data_source/images/ct_nrrd/P185CT.nrrd,./../../data_source/images/ct_nrrd/P187CT.nrrd,./../../data_source/images/ct_nrrd/P189CT.nrrd,./../../data_source/images/ct_nrrd/P191CT.nrrd,./../../data_source/images/ct_nrrd/P194CT.nrrd,./../../data_source/images/ct_nrrd/P195CT.nrrd,./../../data_source/images/ct_nrrd/P196CT.nrrd,./../../data_source/images/ct_nrrd/P197CT.nrrd,./../../data_source/images/ct_nrrd/P198CT.nrrd,./../../data_source/images/ct_nrrd/P199CT.nrrd,./../../data_source/images/ct_nrrd/P200CT.nrrd,./../../data_source/images/ct_nrrd/P201CT.nrrd,./../../data_source/images/ct_nrrd/P202CT.nrrd,./../../data_source/images/ct_nrrd/P203CT.nrrd,./../../data_source/images/ct_nrrd/P204CT.nrrd,./../../data_source/images/ct_nrrd/P205CT.nrrd,./../../data_source/images/ct_nrrd/P206CT.nrrd,./../../data_source/images/ct_nrrd/P207CT.nrrd,./../../data_source/images/ct_nrrd/P209CT.nrrd,./../../data_source/images/ct_nrrd/P210CT.nrrd,./../../data_source/images/ct_nrrd/P212CT.nrrd,./../../data_source/images/ct_nrrd/P213CT.nrrd,./../../data_source/images/ct_nrrd/P215CT.nrrd,./../../data_source/images/ct_nrrd/P216CT.nrrd,./../../data_source/images/ct_nrrd/P217CT.nrrd,./../../data_source/images/ct_nrrd/P218CT.nrrd,./../../data_source/images/ct_nrrd/P220CT.nrrd,./../../data_source/images/ct_nrrd/P222CT.nrrd,./../../data_source/images/ct_nrrd/P223CT.nrrd,./../../data_source/images/ct_nrrd/P224CT.nrrd,./../../data_source/images/ct_nrrd/P225CT.nrrd,./../../data_source/images/ct_nrrd/P228CT.nrrd,./../../data_source/images/ct_nrrd/P229CT.nrrd,./../../data_source/images/ct_nrrd/P230CT.nrrd,./../../data_source/images/ct_nrrd/P231CT.nrrd,./../../data_source/images/ct_nrrd/P232CT.nrrd,./../../data_source/images/ct_nrrd/P233CT.nrrd,./../../data_source/images/ct_nrrd/P239CT.nrrd,./../../data_source/images/ct_nrrd/P240CT.nrrd,./../../data_source/images/ct_nrrd/P241CT.nrrd,./../../data_source/images/ct_nrrd/P242CT.nrrd,./../../data_source/images/ct_nrrd/P243CT.nrrd,./../../data_source/images/ct_nrrd/P244CT.nrrd,./../../data_source/images/ct_nrrd/P246CT.nrrd,./../../data_source/images/ct_nrrd/P247CT.nrrd,./../../data_source/images/ct_nrrd/P248CT.nrrd,./../../data_source/images/ct_nrrd/P249CT.nrrd,./../../data_source/images/ct_nrrd/P250CT.nrrd,./../../data_source/images/ct_nrrd/P252CT.nrrd,./../../data_source/images/ct_nrrd/P253CT.nrrd,./../../data_source/images/ct_nrrd/P254CT.nrrd
frac_corrupted_slices,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.10185185185185185,0.12222222222222222,0.0,0.0,0.0,0.04411764705882353,0.0,0.0196078431372549,0.0,0.140625,0.0,0.0,0.07692307692307693,0.0,0.027777777777777776,0.0,0.045454545454545456,0.0,0.0,0.025423728813559324,0.04310344827586207,0.04285714285714286,0.0,0.0,0.05434782608695652,0.0,0.0,0.04054054054054054,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.04807692307692308,0.0,0.013513513513513514,0.0,0.011363636363636364,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.12727272727272726,0.0,0.0967741935483871,0.0625,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05555555555555555,0.052083333333333336,0.03636363636363636,0.03571428571428571,0.0,0.0,0.0,0.0,0.11016949152542373,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.013513513513513514,0.0,0.0,0.08064516129032258,0.0,0.0,0.056818181818181816,0.0,0.0,0.011111111111111112,0.1,0.0,0.0851063829787234,0.027777777777777776,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.02127659574468085,0.011111111111111112,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.11538461538461539,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.041666666666666664,0.0,0.03333333333333333,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.05,0.02830188679245283,0.052083333333333336,0.0,0.0,0.0,0.0,0.06818181818181818,0.021739130434782608,0.0,0.022727272727272728,0.013888888888888888,0.0,0.0
include_image,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
num_corrupted_slices,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,11,0,0,0,3,0,2,0,18,0,0,6,0,2,0,4,0,0,3,5,3,0,0,5,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,1,0,0,4,0,0,0,2,0,0,14,0,12,5,0,0,0,0,21,0,0,6,5,4,3,0,0,0,0,13,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,10,0,0,5,0,0,1,12,0,8,2,0,0,0,0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,12,0,0,3,0,0,0,4,0,3,0,0,1,0,0,0,0,4,3,5,0,0,0,0,6,2,0,2,1,0,0
num_orig_slices,68,74,82,114,72,62,84,92,62,60,70,64,60,78,74,82,70,82,76,84,56,126,96,108,90,62,56,118,68,70,102,58,128,78,94,78,70,72,78,88,78,96,118,116,70,110,80,92,66,114,74,72,86,68,56,64,80,74,76,112,72,88,68,88,58,104,88,74,76,88,74,94,90,66,76,66,56,72,72,110,60,124,80,52,54,76,74,140,78,86,108,96,110,84,66,74,122,94,118,114,118,104,90,76,88,94,68,76,106,106,72,96,66,78,92,113,86,66,92,78,90,60,74,113,60,124,57,84,88,94,74,90,120,96,94,72,58,78,72,56,76,62,94,90,60,68,102,62,62,90,86,58,74,90,80,58,68,76,58,70,68,98,78,80,68,104,68,108,124,68,54,74,96,76,90,58,88,92,86,64,82,82,80,106,96,124,76,90,68,88,92,76,88,72,84,72
num_slices_to_keep,67,74,82,114,72,62,84,90,62,60,70,64,60,78,74,82,70,82,76,84,56,108,96,97,79,62,56,118,65,70,100,58,110,78,94,72,70,70,78,84,78,96,115,111,67,110,80,87,66,114,71,72,83,68,56,64,80,74,76,107,72,88,68,88,58,99,88,73,76,87,74,94,86,66,76,66,54,72,72,96,60,112,75,52,54,76,74,119,78,86,102,91,106,81,66,74,122,94,105,108,118,104,90,76,88,92,68,76,104,106,72,96,66,78,92,110,86,66,92,78,86,60,73,113,60,114,57,84,83,94,74,89,108,96,86,70,58,78,72,56,73,62,92,89,60,68,100,62,62,90,85,58,74,90,80,58,68,75,58,70,68,98,78,77,68,92,68,108,121,68,54,74,92,76,87,58,88,91,86,64,82,82,76,103,91,124,76,90,68,82,90,76,86,71,84,72
