,exp_id,experiment_id,test_score,test_score_variance,train_score,train_score_variance
0,684,WilcoxonSelection_PLSREstimator,0.49020522388059706,0.0006461650179605692,0.53125,0.0
1,684,WilcoxonSelection_SVCEstimator,0.5827891791044777,0.00029782001837825895,0.7172341417910448,0.00019254151206421087
2,684,WilcoxonSelection_LogRegEstimator,0.5630830223880596,0.0005170108746728108,0.7172341417910448,0.0004856842985979655
3,684,WilcoxonSelection_GNBEstimator,0.5608675373134329,0.0015350022276676342,0.6171875,0.004218332856183172
4,684,WilcoxonSelection_RFEstimator,0.6408582089552239,0.00022276676319893035,0.675839552238806,1.963349646357784e-05
