"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000194, 1, 0.000194, FScoreSelection__num_features='20', PLSREstimator__n_components='27', PLSREstimator__tol='1e-07'
3.849480, 0.495513, 4.200252, 1, 0.350772, FScoreSelection__num_features='20', PLSREstimator__n_components='27', PLSREstimator__tol='1e-07'
7.258256, 0.491667, 8.424358, 2, 1.166102, FScoreSelection__num_features='19', PLSREstimator__n_components='10', PLSREstimator__tol='6.348550234854242e-05'
